mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context
MUT_0088,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"dec = str.substring(decPos + 1, requestType ? length - 1 : length);","// PIT Mutated: negated conditional
dec = str.substring(decPos + 1, requestType ? length - 1 : length);","                dec = str.substring(decPos + 1, expPos);
            } else {
                // No exponent, but there may be a type character to remove
                dec = str.substring(decPos + 1, requestType ? length - 1 : length);
            }
            mant = getMantissa(str, decPos);
        } else {
"
MUT_0089,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1) {,"// PIT Mutated: negated conditional
if (expPos > -1) {","            }
            mant = getMantissa(str, decPos);
        } else {
            if (expPos > -1) {
                if (expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
"
MUT_0090,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > length) { // prevents double exponent causing IOOBE,"// PIT Mutated: negated conditional
if (expPos > length) { // prevents double exponent causing IOOBE","            mant = getMantissa(str, decPos);
        } else {
            if (expPos > -1) {
                if (expPos > length) { // prevents double exponent causing IOOBE
                    throw new NumberFormatException(str + "" is not a valid number."");
                }
                mant = getMantissa(str, expPos);
"
MUT_0091,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"mant = getMantissa(str, requestType ? length - 1 : length);","// PIT Mutated: negated conditional
mant = getMantissa(str, requestType ? length - 1 : length);","                mant = getMantissa(str, expPos);
            } else {
                // No decimal, no exponent, but there may be a type character to remove
                mant = getMantissa(str, requestType ? length - 1 : length);
            }
            dec = null;
        }
"
MUT_0092,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (requestType) {,"// PIT Mutated: negated conditional
if (requestType) {","            }
            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
"
MUT_0093,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
"
MUT_0094,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","            dec = null;
        }
        if (requestType) {
            if (expPos > -1 && expPos < length - 1) {
                exp = str.substring(expPos + 1, length - 1);
            } else {
                exp = null;
"
MUT_0095,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
"
MUT_0096,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
"
MUT_0097,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
"
MUT_0098,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
"
MUT_0099,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
"
MUT_0100,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,"// PIT Mutated: negated conditional
if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {","            switch (lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
"
MUT_0101,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","            case 'F':
                try {
                    final Float f = createFloat(str);
                    if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {
                        // If it's too big for a float or the float value = 0 and the string
                        // has non-zeros in it, then float does not have the precision we want
                        return f;
"
MUT_0102,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","            case 'F':
                try {
                    final Float f = createFloat(str);
                    if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {
                        // If it's too big for a float or the float value = 0 and the string
                        // has non-zeros in it, then float does not have the precision we want
                        return f;
"
MUT_0103,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {","            case 'F':
                try {
                    final Float f = createFloat(str);
                    if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {
                        // If it's too big for a float or the float value = 0 and the string
                        // has non-zeros in it, then float does not have the precision we want
                        return f;
"
MUT_0104,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            case 'D':
                try {
                    final Double d = createDouble(str);
                    if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                        return d;
                    }
                } catch (final NumberFormatException ignored) {
"
MUT_0105,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            case 'D':
                try {
                    final Double d = createDouble(str);
                    if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                        return d;
                    }
                } catch (final NumberFormatException ignored) {
"
MUT_0106,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            case 'D':
                try {
                    final Double d = createDouble(str);
                    if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                        return d;
                    }
                } catch (final NumberFormatException ignored) {
"
MUT_0107,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","        }
        // User doesn't have a preference on the return type, so let's start
        // small and go from there...
        if (expPos > -1 && expPos < length - 1) {
            exp = str.substring(expPos + 1);
        } else {
            exp = null;
"
MUT_0108,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (expPos > -1 && expPos < length - 1) {,"// PIT Mutated: negated conditional
if (expPos > -1 && expPos < length - 1) {","        }
        // User doesn't have a preference on the return type, so let's start
        // small and go from there...
        if (expPos > -1 && expPos < length - 1) {
            exp = str.substring(expPos + 1);
        } else {
            exp = null;
"
MUT_0109,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null) { // no decimal point and no exponent,"// PIT Mutated: negated conditional
if (dec == null && exp == null) { // no decimal point and no exponent","        } else {
            exp = null;
        }
        if (dec == null && exp == null) { // no decimal point and no exponent
            // Must be an Integer, Long, Biginteger
            try {
                return createInteger(str);
"
MUT_0110,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (dec == null && exp == null) { // no decimal point and no exponent,"// PIT Mutated: negated conditional
if (dec == null && exp == null) { // no decimal point and no exponent","        } else {
            exp = null;
        }
        if (dec == null && exp == null) { // no decimal point and no exponent
            // Must be an Integer, Long, Biginteger
            try {
                return createInteger(str);
"
MUT_0111,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
"
MUT_0112,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
"
MUT_0113,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
"
MUT_0114,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","// PIT Mutated: negated conditional
if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {","        try {
            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
"
MUT_0115,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
"
MUT_0116,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
"
MUT_0117,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","// PIT Mutated: negated conditional
if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {","            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
"
MUT_0118,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {,"// PIT Mutated: negated conditional
if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {","            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
                }
                return b;
"
MUT_0119,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createBigInteger(str);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createBigInteger(str);","            }
            final int hexDigits = length - pfxLen;
            if (hexDigits > 16 || hexDigits == 16 && firstSigDigit > '7') { // too many for Long
                return createBigInteger(str);
            }
            if (hexDigits > 8 || hexDigits == 8 && firstSigDigit > '7') { // too many for an int
                return createLong(str);
"
MUT_0120,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createLong(str);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createLong(str);","                return createBigInteger(str);
            }
            if (hexDigits > 8 || hexDigits == 8 && firstSigDigit > '7') { // too many for an int
                return createLong(str);
            }
            return createInteger(str);
        }
"
MUT_0121,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createInteger(str);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createInteger(str);","            if (hexDigits > 8 || hexDigits == 8 && firstSigDigit > '7') { // too many for an int
                return createLong(str);
            }
            return createInteger(str);
        }
        final char lastChar = str.charAt(length - 1);
        final String mant;
"
MUT_0122,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createLong(numeric);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createLong(numeric);","            case 'L':
                if (dec == null && exp == null && (!numeric.isEmpty() && numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {
                    try {
                        return createLong(numeric);
                    } catch (final NumberFormatException ignored) {
                        // Too big for a long
                    }
"
MUT_0123,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createBigInteger(numeric);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createBigInteger(numeric);","                    } catch (final NumberFormatException ignored) {
                        // Too big for a long
                    }
                    return createBigInteger(numeric);
                }
                throw new NumberFormatException(str + "" is not a valid number."");
            case 'f':
"
MUT_0124,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return f;,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return f;","                    if (!(f.isInfinite() || f.floatValue() == 0.0F && !isZero(mant, dec))) {
                        // If it's too big for a float or the float value = 0 and the string
                        // has non-zeros in it, then float does not have the precision we want
                        return f;
                    }
                } catch (final NumberFormatException ignored) {
                    // ignore the bad number
"
MUT_0125,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return d;,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return d;","                try {
                    final Double d = createDouble(str);
                    if (!(d.isInfinite() || d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                        return d;
                    }
                } catch (final NumberFormatException ignored) {
                    // ignore the bad number
"
MUT_0126,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createBigDecimal(numeric);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createBigDecimal(numeric);","                    // ignore the bad number
                }
                try {
                    return createBigDecimal(numeric);
                } catch (final NumberFormatException ignored) {
                    // ignore the bad number
                }
"
MUT_0127,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createInteger(str);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createInteger(str);","        if (dec == null && exp == null) { // no decimal point and no exponent
            // Must be an Integer, Long, Biginteger
            try {
                return createInteger(str);
            } catch (final NumberFormatException ignored) {
                // ignore the bad number
            }
"
MUT_0128,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createLong(str);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createLong(str);","                // ignore the bad number
            }
            try {
                return createLong(str);
            } catch (final NumberFormatException ignored) {
                // ignore the bad number
            }
"
MUT_0129,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createBigInteger(str);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createBigInteger(str);","            } catch (final NumberFormatException ignored) {
                // ignore the bad number
            }
            return createBigInteger(str);
        }
        // Must be a Float, Double, BigDecimal
        try {
"
MUT_0130,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return f;,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return f;","            final Float f = createFloat(str);
            final Double d = createDouble(str);
            if (!f.isInfinite() && !(f.floatValue() == 0.0F && !isZero(mant, dec)) && f.toString().equals(d.toString())) {
                return f;
            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
"
MUT_0131,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return d;,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return d;","            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
                }
                return b;
            }
"
MUT_0132,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return b;,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return b;","                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
                }
                return b;
            }
        } catch (final NumberFormatException ignored) {
            // ignore the bad number
"
MUT_0133,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,createNumber,,NullReturnValsMutator,return createBigDecimal(str);,"// PIT Mutated: replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber
return createBigDecimal(str);","        } catch (final NumberFormatException ignored) {
            // ignore the bad number
        }
        return createBigDecimal(str);
    }

    /**
"
MUT_0134,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (length <= (hasSign ? 1 : 0) || length < stopPos) {,"// PIT Mutated: changed conditional boundary
if (length <= (hasSign ? 1 : 0) || length < stopPos) {","        final char firstChar = str.charAt(0);
        final boolean hasSign = isSign(firstChar);
        final int length = str.length();
        if (length <= (hasSign ? 1 : 0) || length < stopPos) {
            throw new NumberFormatException(str + "" is not a valid number."");
        }
        return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);
"
MUT_0135,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (length <= (hasSign ? 1 : 0) || length < stopPos) {,"// PIT Mutated: changed conditional boundary
if (length <= (hasSign ? 1 : 0) || length < stopPos) {","        final char firstChar = str.charAt(0);
        final boolean hasSign = isSign(firstChar);
        final int length = str.length();
        if (length <= (hasSign ? 1 : 0) || length < stopPos) {
            throw new NumberFormatException(str + "" is not a valid number."");
        }
        return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);
"
MUT_0136,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (length <= (hasSign ? 1 : 0) || length < stopPos) {,"// PIT Mutated: negated conditional
if (length <= (hasSign ? 1 : 0) || length < stopPos) {","        final char firstChar = str.charAt(0);
        final boolean hasSign = isSign(firstChar);
        final int length = str.length();
        if (length <= (hasSign ? 1 : 0) || length < stopPos) {
            throw new NumberFormatException(str + "" is not a valid number."");
        }
        return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);
"
MUT_0137,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (length <= (hasSign ? 1 : 0) || length < stopPos) {,"// PIT Mutated: negated conditional
if (length <= (hasSign ? 1 : 0) || length < stopPos) {","        final char firstChar = str.charAt(0);
        final boolean hasSign = isSign(firstChar);
        final int length = str.length();
        if (length <= (hasSign ? 1 : 0) || length < stopPos) {
            throw new NumberFormatException(str + "" is not a valid number."");
        }
        return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);
"
MUT_0138,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (length <= (hasSign ? 1 : 0) || length < stopPos) {,"// PIT Mutated: negated conditional
if (length <= (hasSign ? 1 : 0) || length < stopPos) {","        final char firstChar = str.charAt(0);
        final boolean hasSign = isSign(firstChar);
        final int length = str.length();
        if (length <= (hasSign ? 1 : 0) || length < stopPos) {
            throw new NumberFormatException(str + "" is not a valid number."");
        }
        return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);
"
MUT_0139,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,"return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);","// PIT Mutated: negated conditional
return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);","        if (length <= (hasSign ? 1 : 0) || length < stopPos) {
            throw new NumberFormatException(str + "" is not a valid number."");
        }
        return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);
    }

    /**
"
MUT_0140,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,getMantissa,,EmptyObjectReturnValsMutator,"return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);","// PIT Mutated: replaced return value with """" for org/apache/commons/lang3/math/NumberUtils::getMantissa
return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);","        if (length <= (hasSign ? 1 : 0) || length < stopPos) {
            throw new NumberFormatException(str + "" is not a valid number."");
        }
        return hasSign ? str.substring(1, stopPos) : str.substring(0, stopPos);
    }

    /**
"
MUT_0141,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,for (int i = str.length() - 1; i >= 0; i--) {,"// PIT Mutated: changed conditional boundary
for (int i = str.length() - 1; i >= 0; i--) {","        if (str == null) {
            return true;
        }
        for (int i = str.length() - 1; i >= 0; i--) {
            if (str.charAt(i) != '0') {
                return false;
            }
"
MUT_0142,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,for (int i = str.length() - 1; i >= 0; i--) {,"// PIT Mutated: Replaced integer subtraction with addition
for (int i = str.length() - 1; i >= 0; i--) {","        if (str == null) {
            return true;
        }
        for (int i = str.length() - 1; i >= 0; i--) {
            if (str.charAt(i) != '0') {
                return false;
            }
"
